sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
Domestic Revenue Mobilization,Revenue Composition,6461,Profit tax (percentage of commercial profits),2019,Armenia,21.8,Upper Middle Income Country (World Bank Classification),16.04807692307692,Eurasia,Europe and Eurasia,12.05111111111111
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2009,Armenia,0.9,Upper Middle Income Country (World Bank Classification),8.180851063829787,Eurasia,Europe and Eurasia,2.855813953488372
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2010,Armenia,0.9,Upper Middle Income Country (World Bank Classification),8.44468085106383,Eurasia,Europe and Eurasia,2.22093023255814
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2011,Armenia,0.9,Upper Middle Income Country (World Bank Classification),8.661702127659574,Eurasia,Europe and Eurasia,2.077272727272727
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2012,Armenia,0.9,Upper Middle Income Country (World Bank Classification),7.75,Eurasia,Europe and Eurasia,2.302272727272727
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2013,Armenia,0.8,Upper Middle Income Country (World Bank Classification),7.603846153846154,Eurasia,Europe and Eurasia,1.737777777777778
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2014,Armenia,0.8,Upper Middle Income Country (World Bank Classification),8.005769230769231,Eurasia,Europe and Eurasia,1.755555555555556
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2015,Armenia,0.8,Upper Middle Income Country (World Bank Classification),7.934615384615385,Eurasia,Europe and Eurasia,1.746666666666667
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2016,Armenia,0.8,Upper Middle Income Country (World Bank Classification),7.078846153846154,Eurasia,Europe and Eurasia,1.737777777777778
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2017,Armenia,0.8,Upper Middle Income Country (World Bank Classification),7.132692307692308,Eurasia,Europe and Eurasia,1.768888888888889
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2018,Armenia,0.8,Upper Middle Income Country (World Bank Classification),7.209615384615385,Eurasia,Europe and Eurasia,1.793333333333333
Domestic Revenue Mobilization,Revenue Composition,6469,Other taxes payable by businesses (percentage of commercial profits),2019,Armenia,0.8,Upper Middle Income Country (World Bank Classification),7.623076923076923,Eurasia,Europe and Eurasia,1.76
Domestic Revenue Mobilization,Regulatory and Business Environment,6560,Average number of visits or required meetings with tax officials (for affected firms),2009,Armenia,2.7,Upper Middle Income Country (World Bank Classification),3.858823529411765,Eurasia,Europe and Eurasia,2.615789473684211
Domestic Revenue Mobilization,Regulatory and Business Environment,6560,Average number of visits or required meetings with tax officials (for affected firms),2013,Armenia,1.7,Upper Middle Income Country (World Bank Classification),2.5875,Eurasia,Europe and Eurasia,2.416666666666667
Gender,Education,6580,"Primary completion rate, male (percentage)",2008,Armenia,104.89528,Upper Middle Income Country (World Bank Classification),95.5977422222222222222222,Eurasia,Europe and Eurasia,98.16381
Gender,Education,6580,"Primary completion rate, male (percentage)",2010,Armenia,92.80626,Upper Middle Income Country (World Bank Classification),95.8265803225806451612903,Eurasia,Europe and Eurasia,97.8268021875
Gender,Education,6580,"Primary completion rate, male (percentage)",2011,Armenia,92.33636,Upper Middle Income Country (World Bank Classification),96.0993811764705882352941,Eurasia,Europe and Eurasia,97.7365961764705882352941
Gender,Education,6580,"Primary completion rate, male (percentage)",2012,Armenia,92.30351,Upper Middle Income Country (World Bank Classification),97.1122094594594594594595,Eurasia,Europe and Eurasia,97.8163948571428571428571
Gender,Education,6580,"Primary completion rate, male (percentage)",2014,Armenia,96.76854,Upper Middle Income Country (World Bank Classification),99.2687103225806451612903,Eurasia,Europe and Eurasia,97.56805
Gender,Education,6580,"Primary completion rate, male (percentage)",2015,Armenia,93.5768,Upper Middle Income Country (World Bank Classification),97.0796862162162162162162,Eurasia,Europe and Eurasia,97.6438419444444444444444
Gender,Education,6580,"Primary completion rate, male (percentage)",2016,Armenia,89.95716,Upper Middle Income Country (World Bank Classification),98.1594513157894736842105,Eurasia,Europe and Eurasia,98.0545747058823529411765
Gender,Education,6580,"Primary completion rate, male (percentage)",2017,Armenia,91.51094,Upper Middle Income Country (World Bank Classification),96.7471438235294117647059,Eurasia,Europe and Eurasia,98.3956867647058823529412
Gender,Education,6580,"Primary completion rate, male (percentage)",2018,Armenia,90.19305,Upper Middle Income Country (World Bank Classification),95.6354707407407407407407,Eurasia,Europe and Eurasia,96.42059625
Hunger and Food Security,Food Security,9999,"Global Hunger Index (GHI): Overall score (0-100, lower is better)",2010,Armenia,11.3,Upper Middle Income Country (World Bank Classification),11.18666666666667,Eurasia,Europe and Eurasia,6.8
Hunger and Food Security,Food Security,9999,"Global Hunger Index (GHI): Overall score (0-100, lower is better)",2019,Armenia,7.8,Upper Middle Income Country (World Bank Classification),9.74,Eurasia,Europe and Eurasia,5.689473684210526
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2008,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.807692307692308,Eurasia,Europe and Eurasia,1.844444444444444
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2009,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.769230769230769,Eurasia,Europe and Eurasia,1.822222222222222
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2010,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.75,Eurasia,Europe and Eurasia,1.733333333333333
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2011,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.711538461538462,Eurasia,Europe and Eurasia,1.755555555555556
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2012,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.730769230769231,Eurasia,Europe and Eurasia,1.711111111111111
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2013,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.653846153846154,Eurasia,Europe and Eurasia,1.577777777777778
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2014,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.589285714285714,Eurasia,Europe and Eurasia,1.711111111111111
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2015,Armenia,2.0,Upper Middle Income Country (World Bank Classification),2.428571428571429,Eurasia,Europe and Eurasia,1.555555555555556
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2016,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.535714285714286,Eurasia,Europe and Eurasia,1.711111111111111
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2017,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.607142857142857,Eurasia,Europe and Eurasia,1.711111111111111
"Democracy, Human Rights, and Governance",Good Governance,10298,"Political Terror Scale (U.S. State Department) (1-5 scale, lower is better)",2018,Armenia,3.0,Upper Middle Income Country (World Bank Classification),2.553571428571429,Eurasia,Europe and Eurasia,1.711111111111111
Gender,Health,23390,"Prevalence of wasting, weight for height, male (percentage of children under 5)",2010,Armenia,4.9,Upper Middle Income Country (World Bank Classification),3.6,Eurasia,Europe and Eurasia,3.8
Gender,Health,23390,"Prevalence of wasting, weight for height, male (percentage of children under 5)",2016,Armenia,4.0,Upper Middle Income Country (World Bank Classification),2.514285714285714,Eurasia,Europe and Eurasia,4.0
Gender,Health,23395,"Prevalence of stunting, height for age, female (percentage of children under 5)",2010,Armenia,20.0,Upper Middle Income Country (World Bank Classification),12.24285714285714,Eurasia,Europe and Eurasia,13.6
Gender,Health,23395,"Prevalence of stunting, height for age, female (percentage of children under 5)",2016,Armenia,7.8,Upper Middle Income Country (World Bank Classification),11.3,Eurasia,Europe and Eurasia,7.8
Hunger and Food Security,Nutrition,23399,"Prevalence of overweight, weight for height (percentage of children under 5)",2010,Armenia,16.5,Upper Middle Income Country (World Bank Classification),9.1125,Eurasia,Europe and Eurasia,16.05
Hunger and Food Security,Nutrition,23399,"Prevalence of overweight, weight for height (percentage of children under 5)",2016,Armenia,13.7,Upper Middle Income Country (World Bank Classification),8.255555555555556,Eurasia,Europe and Eurasia,8.45
Health,Nutrition,23399,"Prevalence of overweight, weight for height (percentage of children under 5)",2010,Armenia,16.5,Upper Middle Income Country (World Bank Classification),9.1125,Eurasia,Europe and Eurasia,16.05
Health,Nutrition,23399,"Prevalence of overweight, weight for height (percentage of children under 5)",2016,Armenia,13.7,Upper Middle Income Country (World Bank Classification),8.255555555555556,Eurasia,Europe and Eurasia,8.45
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2006,Armenia,27.5,Upper Middle Income Country (World Bank Classification),32.94339622641509,Eurasia,Europe and Eurasia,19.41363636363636
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2007,Armenia,27.5,Upper Middle Income Country (World Bank Classification),32.53962264150943,Eurasia,Europe and Eurasia,19.175
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2008,Armenia,27.6,Upper Middle Income Country (World Bank Classification),32.08867924528302,Eurasia,Europe and Eurasia,18.94545454545455
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2009,Armenia,27.8,Upper Middle Income Country (World Bank Classification),31.68679245283019,Eurasia,Europe and Eurasia,18.73181818181818
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2010,Armenia,28.0,Upper Middle Income Country (World Bank Classification),31.35094339622642,Eurasia,Europe and Eurasia,18.60909090909091
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2011,Armenia,28.5,Upper Middle Income Country (World Bank Classification),31.08490566037736,Eurasia,Europe and Eurasia,18.55
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2012,Armenia,28.9,Upper Middle Income Country (World Bank Classification),30.86037735849057,Eurasia,Europe and Eurasia,18.60909090909091
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2013,Armenia,29.3,Upper Middle Income Country (World Bank Classification),30.75471698113208,Eurasia,Europe and Eurasia,18.79318181818182
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2014,Armenia,30.0,Upper Middle Income Country (World Bank Classification),30.79056603773585,Eurasia,Europe and Eurasia,19.13863636363636
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2015,Armenia,30.7,Upper Middle Income Country (World Bank Classification),30.93207547169811,Eurasia,Europe and Eurasia,19.62045454545455
Health,Disease and Prevention,23402,Prevalence of anemia among children (percentage of children under 5),2016,Armenia,31.5,Upper Middle Income Country (World Bank Classification),31.22264150943396,Eurasia,Europe and Eurasia,20.25681818181818
Economy,Business Environment,45721,"Doing Business: Ease of doing business score (0-100, higher is better)",2016,Armenia,69.1418,Upper Middle Income Country (World Bank Classification),61.1988398076923076923077,Eurasia,Europe and Eurasia,73.6962053333333333333333
Economy,Business Environment,45721,"Doing Business: Ease of doing business score (0-100, higher is better)",2017,Armenia,70.63154,Upper Middle Income Country (World Bank Classification),61.8781073076923076923077,Eurasia,Europe and Eurasia,74.5126173333333333333333
Economy,Business Environment,45721,"Doing Business: Ease of doing business score (0-100, higher is better)",2018,Armenia,71.49433,Upper Middle Income Country (World Bank Classification),62.7661526923076923076923,Eurasia,Europe and Eurasia,75.1807375555555555555556
Economy,Business Environment,45721,"Doing Business: Ease of doing business score (0-100, higher is better)",2019,Armenia,73.19187,Upper Middle Income Country (World Bank Classification),63.7070857692307692307692,Eurasia,Europe and Eurasia,75.6880266666666666666667
Economy,Business Environment,45721,"Doing Business: Ease of doing business score (0-100, higher is better)",2020,Armenia,74.49401,Upper Middle Income Country (World Bank Classification),64.3415813461538461538462,Eurasia,Europe and Eurasia,76.1106642222222222222222
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2012,Armenia,0.021199,Upper Middle Income Country (World Bank Classification),0.165542285714285714285714,Eurasia,Europe and Eurasia,0.0364585
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2013,Armenia,0.048007,Upper Middle Income Country (World Bank Classification),0.535835,Eurasia,Europe and Eurasia,0.0489085
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2014,Armenia,0.039669,Upper Middle Income Country (World Bank Classification),0.2600823,Eurasia,Europe and Eurasia,0.0454185
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2015,Armenia,0.056923,Upper Middle Income Country (World Bank Classification),0.579183933333333333333333,Eurasia,Europe and Eurasia,0.0235006
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2016,Armenia,0.131211,Upper Middle Income Country (World Bank Classification),0.628502941176470588235294,Eurasia,Europe and Eurasia,0.043691
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2017,Armenia,0.38312,Upper Middle Income Country (World Bank Classification),0.865867529411764705882353,Eurasia,Europe and Eurasia,0.121137
Information and Communications Technology (ICT),Digital Economy,46431,"Mobile money transactions (value, percentage of GDP)",2018,Armenia,0.778211,Upper Middle Income Country (World Bank Classification),1.3230221875,Eurasia,Europe and Eurasia,0.2796565
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2007,Armenia,99.062527,Upper Middle Income Country (World Bank Classification),85.849962294117647058823529411765,Eurasia,Europe and Eurasia,99.938001909090909090909090909091
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2008,Armenia,98.985438,Upper Middle Income Country (World Bank Classification),86.946212230769230769230769230769,Eurasia,Europe and Eurasia,99.940485545454545454545454545455
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2009,Armenia,98.955684,Upper Middle Income Country (World Bank Classification),87.875212,Eurasia,Europe and Eurasia,99.945842295454545454545454545455
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2010,Armenia,99.973523,Upper Middle Income Country (World Bank Classification),89.377276240740740740740740740741,Eurasia,Europe and Eurasia,99.975098622222222222222222222222
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2011,Armenia,99.92126,Upper Middle Income Country (World Bank Classification),88.299546163636363636363636363636,Eurasia,Europe and Eurasia,99.980014911111111111111111111111
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2012,Armenia,99.999642,Upper Middle Income Country (World Bank Classification),88.8839770909090909090909,Eurasia,Europe and Eurasia,99.999604333333333333333333333333
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2013,Armenia,100.0,Upper Middle Income Country (World Bank Classification),89.624185654545454545454545454545,Eurasia,Europe and Eurasia,99.997522644444444444444444444444
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2014,Armenia,100.0,Upper Middle Income Country (World Bank Classification),90.1451267272727272727273,Eurasia,Europe and Eurasia,100.0
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2015,Armenia,100.0,Upper Middle Income Country (World Bank Classification),90.683995963636363636363636363636,Eurasia,Europe and Eurasia,99.999802577777777777777777777778
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2016,Armenia,100.0,Upper Middle Income Country (World Bank Classification),91.271511127272727272727272727273,Eurasia,Europe and Eurasia,100.0
Environment and Global Climate Change,Energy resources,47263,"Access to electricity, rural (percentage of rural population)",2017,Armenia,100.0,Upper Middle Income Country (World Bank Classification),92.0651946,Eurasia,Europe and Eurasia,100.0
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2004,Armenia,78.420807,Upper Middle Income Country (World Bank Classification),67.964404,Eurasia,Europe and Eurasia,81.757884
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2005,Armenia,86.646263,Upper Middle Income Country (World Bank Classification),71.2853618571428571428571,Eurasia,Europe and Eurasia,86.810135
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2006,Armenia,89.234177,Upper Middle Income Country (World Bank Classification),75.1875285,Eurasia,Europe and Eurasia,94.44243825
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2007,Armenia,81.008827,Upper Middle Income Country (World Bank Classification),76.66115055,Eurasia,Europe and Eurasia,96.5730248333333333333333
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2008,Armenia,86.037262,Upper Middle Income Country (World Bank Classification),72.205583954545454545454545454545,Eurasia,Europe and Eurasia,87.6991052857142857142857
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2009,Armenia,85.972366,Upper Middle Income Country (World Bank Classification),76.9237592,Eurasia,Europe and Eurasia,104.889220142857142857143
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2010,Armenia,101.176468,Upper Middle Income Country (World Bank Classification),77.411368130434782608695652173913,Eurasia,Europe and Eurasia,94.3545894285714285714286
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2011,Armenia,78.22892,Upper Middle Income Country (World Bank Classification),78.859093958333333333333333333333,Eurasia,Europe and Eurasia,92.5434438571428571428571
Gender,Education,48952,"Gross graduation ratio from lower secondary education, male (percentage)",2014,Armenia,107.201363,Upper Middle Income Country (World Bank Classification),83.5247175,Eurasia,Europe and Eurasia,100.89076061111111111111111111111
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2007,Armenia,49.381779,Upper Middle Income Country (World Bank Classification),49.8097011363636363636364,Eurasia,Europe and Eurasia,48.7946114634146341463415
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2008,Armenia,48.912762,Upper Middle Income Country (World Bank Classification),50.05463152380952380952380952381,Eurasia,Europe and Eurasia,48.833056047619047619047619047619
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2009,Armenia,48.243729,Upper Middle Income Country (World Bank Classification),49.983683666666666666666666666667,Eurasia,Europe and Eurasia,48.719539820512820512820512820513
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2010,Armenia,47.894299,Upper Middle Income Country (World Bank Classification),49.84647875,Eurasia,Europe and Eurasia,48.533040414634146341463414634146
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2011,Armenia,47.848419,Upper Middle Income Country (World Bank Classification),49.761080341463414634146341463415,Eurasia,Europe and Eurasia,48.500571829268292682926829268293
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2013,Armenia,48.107182,Upper Middle Income Country (World Bank Classification),49.597172944444444444444444444444,Eurasia,Europe and Eurasia,48.717094125
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2014,Armenia,48.02877,Upper Middle Income Country (World Bank Classification),49.70005615,Eurasia,Europe and Eurasia,48.694833825
Gender,Education,49880,Percentage of students in secondary education who are female (percentage),2015,Armenia,47.553589,Upper Middle Income Country (World Bank Classification),49.4711196,Eurasia,Europe and Eurasia,48.725228472222222222222222222222
Gender,Employment,51556,"Financial institution account, female (percentage of age 15+)",2011,Armenia,18.148561,Upper Middle Income Country (World Bank Classification),39.00762687804878048780487804878,Eurasia,Europe and Eurasia,70.294361238095238095238095238095
Gender,Employment,51556,"Financial institution account, female (percentage of age 15+)",2014,Armenia,14.344116,Upper Middle Income Country (World Bank Classification),51.795861512195121951219512195122,Eurasia,Europe and Eurasia,76.154452386363636363636363636364
Gender,Employment,51556,"Financial institution account, female (percentage of age 15+)",2017,Armenia,39.355198,Upper Middle Income Country (World Bank Classification),54.9061233333333333333333,Eurasia,Europe and Eurasia,79.886263022727272727272727272727
Education,General Education,53624,Children out of school (percentage of primary school age),2011,Armenia,4.84614,Upper Middle Income Country (World Bank Classification),5.07686162162162162162162,Eurasia,Europe and Eurasia,2.40658097560975609756098
Education,General Education,53624,Children out of school (percentage of primary school age),2012,Armenia,3.58824,Upper Middle Income Country (World Bank Classification),5.79851846153846153846154,Eurasia,Europe and Eurasia,2.32861666666666666666667
Education,General Education,53624,Children out of school (percentage of primary school age),2013,Armenia,3.4119,Upper Middle Income Country (World Bank Classification),4.03088133333333333333333,Eurasia,Europe and Eurasia,2.13919475
Education,General Education,53624,Children out of school (percentage of primary school age),2014,Armenia,5.87312,Upper Middle Income Country (World Bank Classification),3.77880896551724137931034,Eurasia,Europe and Eurasia,2.235887
Education,General Education,53624,Children out of school (percentage of primary school age),2015,Armenia,6.96742,Upper Middle Income Country (World Bank Classification),5.14480333333333333333333,Eurasia,Europe and Eurasia,2.075264
Education,General Education,53624,Children out of school (percentage of primary school age),2016,Armenia,7.50256,Upper Middle Income Country (World Bank Classification),4.73738605263157894736842,Eurasia,Europe and Eurasia,2.12374179487179487179487
Education,General Education,53624,Children out of school (percentage of primary school age),2017,Armenia,7.68579,Upper Middle Income Country (World Bank Classification),4.05428736842105263157895,Eurasia,Europe and Eurasia,2.04875071428571428571429
Education,General Education,53624,Children out of school (percentage of primary school age),2018,Armenia,6.90522,Upper Middle Income Country (World Bank Classification),3.9608144,Eurasia,Europe and Eurasia,3.48734375
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2009,Armenia,0.602,Upper Middle Income Country (World Bank Classification),0.6444897959183673,Eurasia,Europe and Eurasia,0.8561111111111111
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2010,Armenia,0.624,Upper Middle Income Country (World Bank Classification),0.6447755102040816,Eurasia,Europe and Eurasia,0.8542444444444444
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2011,Armenia,0.653,Upper Middle Income Country (World Bank Classification),0.6457755102040816,Eurasia,Europe and Eurasia,0.8531555555555556
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2012,Armenia,0.657,Upper Middle Income Country (World Bank Classification),0.6588571428571429,Eurasia,Europe and Eurasia,0.8483333333333333
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2013,Armenia,0.627,Upper Middle Income Country (World Bank Classification),0.6469591836734694,Eurasia,Europe and Eurasia,0.8388666666666667
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2014,Armenia,0.658,Upper Middle Income Country (World Bank Classification),0.629734693877551,Eurasia,Europe and Eurasia,0.8285333333333333
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2015,Armenia,0.638,Upper Middle Income Country (World Bank Classification),0.6313877551020408,Eurasia,Europe and Eurasia,0.8246444444444444
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2016,Armenia,0.639,Upper Middle Income Country (World Bank Classification),0.6381836734693878,Eurasia,Europe and Eurasia,0.8208222222222222
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2017,Armenia,0.629,Upper Middle Income Country (World Bank Classification),0.6209795918367347,Eurasia,Europe and Eurasia,0.8050444444444444
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2018,Armenia,0.744,Upper Middle Income Country (World Bank Classification),0.6235918367346939,Eurasia,Europe and Eurasia,0.7980888888888889
"Democracy, Human Rights, and Governance",Independent Media and Free Flow of Information,55281,"Varieties of Democracy, freedom of expression and alternative sources of information index  (0-1, higher is better)",2019,Armenia,0.854,Upper Middle Income Country (World Bank Classification),0.6271428571428571,Eurasia,Europe and Eurasia,0.8010222222222222
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2009,Armenia,0.138,Upper Middle Income Country (World Bank Classification),0.5508913043478261,Eurasia,Europe and Eurasia,0.7910888888888889
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2010,Armenia,0.138,Upper Middle Income Country (World Bank Classification),0.5495217391304348,Eurasia,Europe and Eurasia,0.7935111111111111
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2011,Armenia,0.138,Upper Middle Income Country (World Bank Classification),0.5503695652173913,Eurasia,Europe and Eurasia,0.7947333333333333
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2012,Armenia,0.232,Upper Middle Income Country (World Bank Classification),0.551063829787234,Eurasia,Europe and Eurasia,0.7957111111111111
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2013,Armenia,0.216,Upper Middle Income Country (World Bank Classification),0.559063829787234,Eurasia,Europe and Eurasia,0.7937777777777778
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2014,Armenia,0.241,Upper Middle Income Country (World Bank Classification),0.5517021276595745,Eurasia,Europe and Eurasia,0.7933111111111111
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2015,Armenia,0.197,Upper Middle Income Country (World Bank Classification),0.5545106382978723,Eurasia,Europe and Eurasia,0.7879333333333333
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2016,Armenia,0.203,Upper Middle Income Country (World Bank Classification),0.5517872340425532,Eurasia,Europe and Eurasia,0.7845777777777778
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2017,Armenia,0.294,Upper Middle Income Country (World Bank Classification),0.5484893617021277,Eurasia,Europe and Eurasia,0.7836666666666667
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2018,Armenia,0.419,Upper Middle Income Country (World Bank Classification),0.5509574468085106,Eurasia,Europe and Eurasia,0.7814888888888889
"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,55285,"Varieties of Democracy, clean elections index (0-1, higher is better)",2019,Armenia,0.93,Upper Middle Income Country (World Bank Classification),0.5621702127659574,Eurasia,Europe and Eurasia,0.7943777777777778
