sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
Health,Disease and Prevention,56185,"Tuberculosis, Outcomes for multi-drug-resistant tuberculosis (MDR-TB) cases: treatment success (Cured or treatment completed)",2015,Cuba,2.0,Upper Middle Income Country (World Bank Classification),555.6603773584906,Caribbean,Latin America and the Caribbean,67.14285714285714
Health,Disease and Prevention,56185,"Tuberculosis, Outcomes for multi-drug-resistant tuberculosis (MDR-TB) cases: treatment success (Cured or treatment completed)",2016,Cuba,2.0,Upper Middle Income Country (World Bank Classification),604.078431372549,Caribbean,Latin America and the Caribbean,62.11111111111111
Gender,Education,57926,"Youth literacy rate, population 15-24 years, male (percentage)",2002,Cuba,99.95741,Upper Middle Income Country (World Bank Classification),96.3922555555555555555556,Caribbean,Latin America and the Caribbean,95.215834
Gender,Education,57926,"Youth literacy rate, population 15-24 years, male (percentage)",2012,Cuba,99.85527,Upper Middle Income Country (World Bank Classification),97.75421,Caribbean,Latin America and the Caribbean,97.8146336363636363636364
Hunger and Food Security,Nutrition,58865,"Infant and young child feeding: Minimum acceptable diet (6-23 months, percentage), total",2014,Cuba,55.993008,Upper Middle Income Country (World Bank Classification),49.1237555,Caribbean,Latin America and the Caribbean,47.82989225
Health,Nutrition,58865,"Infant and young child feeding: Minimum acceptable diet (6-23 months, percentage), total",2014,Cuba,55.993008,Upper Middle Income Country (World Bank Classification),49.1237555,Caribbean,Latin America and the Caribbean,47.82989225
Hunger and Food Security,Nutrition,58959,"Diarrhea treatment: Children under 5 with diarrhea receiving oral rehydration salts (ORS) (percentage), total",2011,Cuba,51.1,Upper Middle Income Country (World Bank Classification),40.59,Caribbean,Latin America and the Caribbean,42.2
Hunger and Food Security,Nutrition,58959,"Diarrhea treatment: Children under 5 with diarrhea receiving oral rehydration salts (ORS) (percentage), total",2014,Cuba,60.9,Upper Middle Income Country (World Bank Classification),48.42,Caribbean,Latin America and the Caribbean,49.78
Health,"Maternal, Newborn and Child Health",58959,"Diarrhea treatment: Children under 5 with diarrhea receiving oral rehydration salts (ORS) (percentage), total",2011,Cuba,51.1,Upper Middle Income Country (World Bank Classification),40.59,Caribbean,Latin America and the Caribbean,42.2
Health,"Maternal, Newborn and Child Health",58959,"Diarrhea treatment: Children under 5 with diarrhea receiving oral rehydration salts (ORS) (percentage), total",2014,Cuba,60.9,Upper Middle Income Country (World Bank Classification),48.42,Caribbean,Latin America and the Caribbean,49.78
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2007,Cuba,91.0,Upper Middle Income Country (World Bank Classification),78.16666666666667,Caribbean,Latin America and the Caribbean,77.77777777777778
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2008,Cuba,88.0,Upper Middle Income Country (World Bank Classification),77.8,Caribbean,Latin America and the Caribbean,74.92592592592593
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2009,Cuba,90.0,Upper Middle Income Country (World Bank Classification),77.79245283018868,Caribbean,Latin America and the Caribbean,74.48148148148148
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2010,Cuba,90.0,Upper Middle Income Country (World Bank Classification),76.52727272727273,Caribbean,Latin America and the Caribbean,73.14285714285714
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2011,Cuba,88.0,Upper Middle Income Country (World Bank Classification),79.26923076923077,Caribbean,Latin America and the Caribbean,75.46153846153846
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2012,Cuba,85.0,Upper Middle Income Country (World Bank Classification),79.47169811320755,Caribbean,Latin America and the Caribbean,75.46428571428571
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2013,Cuba,84.0,Upper Middle Income Country (World Bank Classification),79.0,Caribbean,Latin America and the Caribbean,76.75
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2014,Cuba,82.0,Upper Middle Income Country (World Bank Classification),77.68518518518519,Caribbean,Latin America and the Caribbean,74.74074074074074
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2015,Cuba,83.0,Upper Middle Income Country (World Bank Classification),78.2962962962963,Caribbean,Latin America and the Caribbean,75.15384615384615
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2016,Cuba,84.0,Upper Middle Income Country (World Bank Classification),78.48148148148148,Caribbean,Latin America and the Caribbean,74.96428571428571
Health,Disease and Prevention,59722,"Tuberculosis, Treatment success rate for all new cases, percentage",2017,Cuba,82.0,Upper Middle Income Country (World Bank Classification),77.2,Caribbean,Latin America and the Caribbean,75.74074074074074
Education,Tertiary Education,61116,Labor force with advanced education (percentage of total),2009,Cuba,86.389999,Upper Middle Income Country (World Bank Classification),77.1361870625,Caribbean,Latin America and the Caribbean,82.0721104444444444444444
Education,Tertiary Education,61116,Labor force with advanced education (percentage of total),2010,Cuba,86.230003,Upper Middle Income Country (World Bank Classification),78.4995001875,Caribbean,Latin America and the Caribbean,78.4539086363636363636364
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2008,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.61423421052631578947368,Caribbean,Latin America and the Caribbean,0.56701875
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2009,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.54878197368421052631579,Caribbean,Latin America and the Caribbean,0.563304083333333333333333
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2010,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.48825352631578947368421,Caribbean,Latin America and the Caribbean,0.54711
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2011,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.42015721052631578947368,Caribbean,Latin America and the Caribbean,0.539232125
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2012,Cuba,0.4,Upper Middle Income Country (World Bank Classification),1.34967210526315789473684,Caribbean,Latin America and the Caribbean,0.531129375
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2013,Cuba,0.4,Upper Middle Income Country (World Bank Classification),1.28355,Caribbean,Latin America and the Caribbean,0.525882416666666666666667
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2014,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.21027857894736842105263,Caribbean,Latin America and the Caribbean,0.509491875
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2015,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.17623576315789473684211,Caribbean,Latin America and the Caribbean,0.4970175
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2016,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.13141031578947368421053,Caribbean,Latin America and the Caribbean,0.496072875
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2017,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.06563623684210526315789,Caribbean,Latin America and the Caribbean,0.478941208333333333333333
Health,HIV and AIDS,62302,"HIV Incidence per 1,000 population (Adults (ages 15-49)) (estimate)",2018,Cuba,0.3,Upper Middle Income Country (World Bank Classification),1.00387378947368421052632,Caribbean,Latin America and the Caribbean,0.467128208333333333333333
Environment and Global Climate Change,Biodiversity,64066,"Environmental Performance Index (EPI) Issue Category: Biodiversity and Habitat score (0-100, higher is better)",2008,Cuba,71.26,Upper Middle Income Country (World Bank Classification),59.5988461538461538461538,Caribbean,Latin America and the Caribbean,69.5689285714285714285714
Environment and Global Climate Change,Biodiversity,64066,"Environmental Performance Index (EPI) Issue Category: Biodiversity and Habitat score (0-100, higher is better)",2018,Cuba,74.37,Upper Middle Income Country (World Bank Classification),65.0611538461538461538462,Caribbean,Latin America and the Caribbean,73.4075
Environment and Global Climate Change,Air quality,64073,"Environmental Performance Index (EPI) Indicator: Household Solid Fuels score (0-100, higher is better)",2008,Cuba,54.87,Upper Middle Income Country (World Bank Classification),35.8246153846153846153846,Caribbean,Latin America and the Caribbean,39.8046428571428571428571
Environment and Global Climate Change,Air quality,64073,"Environmental Performance Index (EPI) Indicator: Household Solid Fuels score (0-100, higher is better)",2018,Cuba,66.18,Upper Middle Income Country (World Bank Classification),47.6013461538461538461538,Caribbean,Latin America and the Caribbean,49.3707142857142857142857
Environment and Global Climate Change,Land resources,64085,"Environmental Performance Index (EPI) Indicator: Tree Cover Loss score (0-100, higher is better)",2008,Cuba,20.27,Upper Middle Income Country (World Bank Classification),33.0620454545454545454545,Caribbean,Latin America and the Caribbean,24.39962962962963
Environment and Global Climate Change,Land resources,64085,"Environmental Performance Index (EPI) Indicator: Tree Cover Loss score (0-100, higher is better)",2018,Cuba,14.72,Upper Middle Income Country (World Bank Classification),29.8395454545454545454545,Caribbean,Latin America and the Caribbean,18.99888888888889
Domestic Revenue Mobilization,Collecting Taxes: Tax Administration,65023,"Collecting Taxes: Single integrated customs institution exists (1=yes, 0=no)",2015,Cuba,0.0,Upper Middle Income Country (World Bank Classification),0.339622641509434,Caribbean,Latin America and the Caribbean,0.33333333
Domestic Revenue Mobilization,Collecting Taxes: Tax Administration,65023,"Collecting Taxes: Single integrated customs institution exists (1=yes, 0=no)",2017,Cuba,0.0,Upper Middle Income Country (World Bank Classification),0.4545454545454545,Caribbean,Latin America and the Caribbean,0.32142857
Domestic Revenue Mobilization,Collecting Taxes: Tax Administration,65028,"Collecting Taxes: Large taxpayer unit (LTU) exists (1=yes, 0=no)",2015,Cuba,0.0,Upper Middle Income Country (World Bank Classification),0.8333333333333333,Caribbean,Latin America and the Caribbean,0.875
Domestic Revenue Mobilization,Collecting Taxes: Tax Administration,65028,"Collecting Taxes: Large taxpayer unit (LTU) exists (1=yes, 0=no)",2017,Cuba,0.0,Upper Middle Income Country (World Bank Classification),0.8163265306122449,Caribbean,Latin America and the Caribbean,0.7857142857142857
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2005,Cuba,40.362427,Upper Middle Income Country (World Bank Classification),38.507540938775510204081632653061,Caribbean,Latin America and the Caribbean,39.128273111111111111111111111111
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2006,Cuba,40.322849,Upper Middle Income Country (World Bank Classification),38.361931490196078431372549019608,Caribbean,Latin America and the Caribbean,39.21295137037037037037037037037
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2007,Cuba,40.357597,Upper Middle Income Country (World Bank Classification),38.355641098039215686274509803922,Caribbean,Latin America and the Caribbean,39.170730407407407407407407407407
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2008,Cuba,40.412392,Upper Middle Income Country (World Bank Classification),38.516102078431372549019607843137,Caribbean,Latin America and the Caribbean,39.307931333333333333333333333333
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2009,Cuba,40.138149,Upper Middle Income Country (World Bank Classification),38.25810638,Caribbean,Latin America and the Caribbean,38.979934592592592592592592592593
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2010,Cuba,40.418282,Upper Middle Income Country (World Bank Classification),38.295051816326530612244897959184,Caribbean,Latin America and the Caribbean,39.068529333333333333333333333333
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2011,Cuba,40.455696,Upper Middle Income Country (World Bank Classification),38.552480375,Caribbean,Latin America and the Caribbean,39.226199074074074074074074074074
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2012,Cuba,40.2869,Upper Middle Income Country (World Bank Classification),38.544814708333333333333333333333,Caribbean,Latin America and the Caribbean,38.995156814814814814814814814815
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2013,Cuba,39.922554,Upper Middle Income Country (World Bank Classification),38.462360083333333333333333333333,Caribbean,Latin America and the Caribbean,38.908858296296296296296296296296
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2014,Cuba,39.659073,Upper Middle Income Country (World Bank Classification),38.299307333333333333333333333333,Caribbean,Latin America and the Caribbean,38.549783111111111111111111111111
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65033,Collecting Taxes: Tax capacity,2015,Cuba,39.474743,Upper Middle Income Country (World Bank Classification),38.354935914893617021276595744681,Caribbean,Latin America and the Caribbean,38.766678576923076923076923076923
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2005,Cuba,0.864949,Upper Middle Income Country (World Bank Classification),0.468367042553191489361702,Caribbean,Latin America and the Caribbean,0.466849444444444444444444
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2006,Cuba,0.866768,Upper Middle Income Country (World Bank Classification),0.466895632653061224489796,Caribbean,Latin America and the Caribbean,0.471719592592592592592593
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2007,Cuba,0.868564,Upper Middle Income Country (World Bank Classification),0.469526666666666666666667,Caribbean,Latin America and the Caribbean,0.476578518518518518518519
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2008,Cuba,0.870339,Upper Middle Income Country (World Bank Classification),0.4741544375,Caribbean,Latin America and the Caribbean,0.481425481481481481481481
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2009,Cuba,0.872091,Upper Middle Income Country (World Bank Classification),0.486513829787234042553191,Caribbean,Latin America and the Caribbean,0.486259407407407407407407
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2010,Cuba,0.873821,Upper Middle Income Country (World Bank Classification),0.494862916666666666666667,Caribbean,Latin America and the Caribbean,0.491079925925925925925926
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2011,Cuba,0.87553,Upper Middle Income Country (World Bank Classification),0.503649914893617021276596,Caribbean,Latin America and the Caribbean,0.495886
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2012,Cuba,0.877217,Upper Middle Income Country (World Bank Classification),0.508228851063829787234043,Caribbean,Latin America and the Caribbean,0.500677111111111111111111
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2013,Cuba,0.878883,Upper Middle Income Country (World Bank Classification),0.512793212765957446808511,Caribbean,Latin America and the Caribbean,0.505452666666666666666667
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2014,Cuba,0.880529,Upper Middle Income Country (World Bank Classification),0.519267586956521739130435,Caribbean,Latin America and the Caribbean,0.513344153846153846153846
Domestic Revenue Mobilization,Collecting Taxes: Tax Performance,65034,Collecting Taxes: Tax effort,2015,Cuba,0.882153,Upper Middle Income Country (World Bank Classification),0.495210666666666666666667,Caribbean,Latin America and the Caribbean,0.506847833333333333333333
"Democracy, Human Rights, and Governance",Human Rights,67335,"Global Slavery Index: Estimated prevalence of population in modern slavery (victims per 1,000 population)",2018,Cuba,3.768351,Upper Middle Income Country (World Bank Classification),4.48557434042553191489362,Caribbean,Latin America and the Caribbean,2.64582908
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2009,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.32555102040816326530612,Caribbean,Latin America and the Caribbean,2.17128
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2010,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.328775510204082,Caribbean,Latin America and the Caribbean,2.1922
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2011,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.33024489795918367346939,Caribbean,Latin America and the Caribbean,2.1942
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2012,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.34336734693877551020408,Caribbean,Latin America and the Caribbean,2.18568
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2013,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.298,Caribbean,Latin America and the Caribbean,2.17496
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2014,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.29828571428571428571429,Caribbean,Latin America and the Caribbean,2.18184
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2015,Cuba,2.913,Upper Middle Income Country (World Bank Classification),2.29602040816326530612245,Caribbean,Latin America and the Caribbean,2.15504
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2016,Cuba,2.906,Upper Middle Income Country (World Bank Classification),2.30548979591836734693878,Caribbean,Latin America and the Caribbean,2.16312
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2017,Cuba,2.943,Upper Middle Income Country (World Bank Classification),2.25238775510204081632653,Caribbean,Latin America and the Caribbean,2.14436
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2018,Cuba,2.617,Upper Middle Income Country (World Bank Classification),2.22155102040816326530612,Caribbean,Latin America and the Caribbean,2.09552
"Democracy, Human Rights, and Governance",Human Rights,68695,"Varieties of Democracy, social class equality in respect for civil liberties (0-4, higher is better)",2019,Cuba,3.344,Upper Middle Income Country (World Bank Classification),2.203061224489796,Caribbean,Latin America and the Caribbean,2.04584
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2009,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.2643265306122449,Caribbean,Latin America and the Caribbean,0.48268
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2010,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.2746122448979592,Caribbean,Latin America and the Caribbean,0.50652
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2011,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.2616326530612245,Caribbean,Latin America and the Caribbean,0.50056
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2012,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.2819591836734694,Caribbean,Latin America and the Caribbean,0.50056
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2013,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.315734693877551,Caribbean,Latin America and the Caribbean,0.49292
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2014,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.3344489795918367,Caribbean,Latin America and the Caribbean,0.46508
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2015,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.3075918367346939,Caribbean,Latin America and the Caribbean,0.45788
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2016,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.3347755102040816,Caribbean,Latin America and the Caribbean,0.4418
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2017,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.3146938775510204,Caribbean,Latin America and the Caribbean,0.49468
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2018,Cuba,-2.996,Upper Middle Income Country (World Bank Classification),-0.3059591836734694,Caribbean,Latin America and the Caribbean,0.481
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68981,"Varieties of Democracy, Abuse of defamation and copyright laws by elites (0 is average, higher is better)",2019,Cuba,-2.662,Upper Middle Income Country (World Bank Classification),-0.3348775510204082,Caribbean,Latin America and the Caribbean,0.4384
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2009,Cuba,0.333,Upper Middle Income Country (World Bank Classification),0.1432244897959184,Caribbean,Latin America and the Caribbean,0.6036
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2010,Cuba,0.333,Upper Middle Income Country (World Bank Classification),0.06381632653061224,Caribbean,Latin America and the Caribbean,0.54444
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2011,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.02140816326530612,Caribbean,Latin America and the Caribbean,0.50944
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2012,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.02844897959183673,Caribbean,Latin America and the Caribbean,0.54952
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2013,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.07636734693877551,Caribbean,Latin America and the Caribbean,0.47412
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2014,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.1136122448979592,Caribbean,Latin America and the Caribbean,0.478
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2015,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.1794489795918367,Caribbean,Latin America and the Caribbean,0.47812
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2016,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.2414897959183673,Caribbean,Latin America and the Caribbean,0.4402
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2017,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.2278163265306122,Caribbean,Latin America and the Caribbean,0.4018
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2018,Cuba,0.333,Upper Middle Income Country (World Bank Classification),-0.2666938775510204,Caribbean,Latin America and the Caribbean,0.40496
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68983,"Varieties of Democracy, Foreign governments dissemination of false information (0 is average, higher is better)",2019,Cuba,0.218,Upper Middle Income Country (World Bank Classification),-0.3762857142857143,Caribbean,Latin America and the Caribbean,0.28804
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2009,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),-0.1047142857142857,Caribbean,Latin America and the Caribbean,0.2362
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2010,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.1902448979591837,Caribbean,Latin America and the Caribbean,0.42592
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2011,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.3725510204081633,Caribbean,Latin America and the Caribbean,0.54168
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2012,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.5239183673469388,Caribbean,Latin America and the Caribbean,0.68032
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2013,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.6401020408163265,Caribbean,Latin America and the Caribbean,0.74496
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2014,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.6083469387755102,Caribbean,Latin America and the Caribbean,0.70884
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2015,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.6618163265306122,Caribbean,Latin America and the Caribbean,0.85048
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2016,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.696469387755102,Caribbean,Latin America and the Caribbean,0.96604
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2017,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.7489387755102041,Caribbean,Latin America and the Caribbean,0.97164
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2018,Cuba,-0.85,Upper Middle Income Country (World Bank Classification),0.7660612244897959,Caribbean,Latin America and the Caribbean,1.03416
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy, Average people's use of social media to organize offline action (0 is average, higher is more)",2019,Cuba,-0.553,Upper Middle Income Country (World Bank Classification),0.8312857142857143,Caribbean,Latin America and the Caribbean,0.98624
Information and Communications Technology (ICT),Digital Society and Governance,69001,"Varieties of Democracy, Use of social media to organize offline violence (0 is average, higher is less)",2009,Cuba,0.875,Upper Middle Income Country (World Bank Classification),0.1932244897959184,Caribbean,Latin America and the Caribbean,0.17796
